	0	1
10	10135005	[-0.1539636105298996, 0.12147346884012222, 0.03128406032919884, -0.030574996024370193, 0.001457488746382296, -0.07109484076499939, -0.016604285687208176, -0.07824073731899261, 0.222659170627594, -0.062104444950819016, 0.19343309104442596, 0.04271473363041878, -0.18517671525478363, -0.10999687016010284, -0.015380190685391426, 0.12763994932174683, -0.08784374594688416, -0.12186820805072784, -0.1172713115811348, -0.08160234242677689, 0.004698171280324459, -0.015114051289856434, 0.057708147913217545, 0.007536693941801786, -0.15616139769554138, -0.3503842353820801, -0.0661851316690445, -0.08953457325696945, 0.055653732270002365, -0.057486869394779205, -0.0027131596580147743, -0.03371584042906761, -0.20393584668636322, -0.10156380385160446, -0.013064977712929249, 0.08011381328105927, -0.05282475799322128, 0.0026139067485928535, 0.21974143385887146, 0.07195240259170532, -0.15653321146965027, -0.028286058455705643, -0.024775708094239235, 0.293931245803833, 0.18762467801570892, 0.0519019179046154, 0.055241718888282776, -0.04362295940518379, 0.03282086178660393, -0.2555094063282013, 0.06095561385154724, 0.05602582171559334, 0.07251289486885071, 0.005005259532481432, 0.11499759554862976, -0.15230624377727509, 0.0010526683181524277, 0.08563259989023209, -0.24023042619228363, 0.09223760664463043, 0.02926553785800934, -0.09842438995838165, -0.11848711967468262, -0.0034475508145987988, 0.27342820167541504, 0.17615187168121338, -0.08653978258371353, -0.09014903008937836, 0.2597460448741913, -0.14401569962501526, 0.04914822801947594, 0.03879726678133011, -0.014521095901727676, -0.17479866743087769, -0.2926979064941406, 0.05584420636296272, 0.4006000757217407, 0.18855363130569458, -0.16875377297401428, 0.0193497147411108, -0.08526334911584854, 0.02008076384663582, 0.08005602657794952, 0.011394944041967392, -0.1462576538324356, 0.061248794198036194, -0.08479370921850204, 0.021199442446231842, 0.14287954568862915, 0.06454865634441376, -0.08802419155836105, 0.18212413787841797, -0.007109988480806351, 0.03943793475627899, 0.06640888750553131, -0.01976226642727852, -0.11822767555713654, -0.045575667172670364, -0.15416288375854492, -0.05588006228208542, 0.11485680937767029, -0.09173180162906647, 0.08702373504638672, 0.1058686152100563, -0.12934795022010803, 0.11650177091360092, -0.0028779110871255398, -0.03827866166830063, 0.005024856422096491, 0.10532309114933014, -0.10780292004346848, -0.0606621652841568, 0.1457708179950714, -0.20431344211101532, 0.2353561520576477, 0.1795777529478073, 0.0019904067739844322, 0.14473247528076172, 0.1136055737733841, 0.02989852800965309, 0.0029418552294373512, 0.041754428297281265, -0.1174037754535675, -0.05149214342236519, -0.025729626417160034, -0.055713504552841187, 0.16612738370895386, 0.08152735978364944]
11	10135005	[-0.13789334893226624, 0.06588974595069885, 0.012493863701820374, -0.0946548655629158, -0.01756099984049797, -0.05073411762714386, -0.028984081000089645, -0.08391740918159485, 0.19000722467899323, -0.09906835108995438, 0.22955843806266785, 0.016579173505306244, -0.23697441816329956, -0.08777964860200882, -0.03844323754310608, 0.1223493292927742, -0.08258906751871109, -0.1193668320775032, -0.08781575411558151, -0.06901923567056656, -0.03002667985856533, -0.01624220609664917, 0.0381164588034153, 0.011647121980786324, -0.12728804349899292, -0.35801878571510315, -0.07875589281320572, -0.06798714399337769, 0.026615511626005173, -0.06757961958646774, 0.044992536306381226, -0.009181804023683071, -0.2090059071779251, -0.05385624244809151, -0.008066038601100445, 0.10152342170476913, -0.04158545285463333, 0.02311861515045166, 0.2182997167110443, 0.07707908004522324, -0.14731350541114807, -0.05664508789777756, -0.01824677735567093, 0.3030480146408081, 0.13455508649349213, 0.07543627917766571, 0.058081962168216705, -0.08019212633371353, 0.010410579852759838, -0.24711161851882935, 0.11327692866325378, 0.0635698065161705, 0.06906961649656296, -0.02697194367647171, 0.08948373794555664, -0.15087689459323883, 0.008350284770131111, 0.11358451843261719, -0.22703854739665985, 0.11819304525852203, 0.0804368257522583, -0.0639992207288742, -0.12882007658481598, -0.01727365329861641, 0.30016276240348816, 0.1615864634513855, -0.10047248750925064, -0.1078820675611496, 0.29466694593429565, -0.13315439224243164, 0.028849264606833458, 0.039967820048332214, -0.025802627205848694, -0.18809056282043457, -0.24881328642368317, 0.06656686961650848, 0.3645487129688263, 0.20012898743152618, -0.16326797008514404, 0.02519787847995758, -0.09829709678888321, 0.022371280938386917, 0.10813317447900772, -0.0018830865155905485, -0.11037801951169968, 0.03829965740442276, -0.08954829722642899, 0.03129751235246658, 0.1530475914478302, 0.051364652812480927, -0.06895696371793747, 0.19091054797172546, -0.0169085506349802, 0.019579501822590828, 0.059512604027986526, -0.026243403553962708, -0.12397152185440063, -0.014967422932386398, -0.17434823513031006, -0.07382768392562866, 0.128936767578125, -0.06797979772090912, 0.09429024159908295, 0.12033148854970932, -0.12966902554035187, 0.14085830748081207, -0.016289204359054565, -0.04828636348247528, 0.05262956768274307, 0.1043148785829544, -0.10111232846975327, -0.09734249114990234, 0.16521966457366943, -0.21103866398334503, 0.23306457698345184, 0.15199580788612366, 0.042474403977394104, 0.13653290271759033, 0.13663527369499207, 0.06687474250793457, 0.028780164197087288, 0.0006564874202013016, -0.16921491920948029, -0.04162357375025749, -0.024590738117694855, -0.05353660508990288, 0.16142773628234863, 0.07568632811307907]
12	10135005	[-0.13727179169654846, 0.06667482852935791, 0.03244528919458389, -0.06467067450284958, -0.000563316629268229, -0.03126707673072815, -0.03814349323511124, -0.08644206076860428, 0.20040971040725708, -0.09156612306833267, 0.18570902943611145, 0.042519133538007736, -0.20064741373062134, -0.07852666825056076, -0.029306206852197647, 0.11761555075645447, -0.09810516983270645, -0.10697869211435318, -0.11022447794675827, -0.076659195125103, -0.02665332332253456, 0.023131253197789192, 0.07025492191314697, 0.003356830682605505, -0.13668736815452576, -0.34636446833610535, -0.0746370330452919, -0.08410637080669403, 0.02633722499012947, -0.04712371900677681, 0.007459609769284725, -0.017111243680119514, -0.19359157979488373, -0.05297408998012543, -0.0060446597635746, 0.0994853675365448, -0.06257376074790955, 0.013321628794074059, 0.21091784536838531, 0.08632292598485947, -0.14641347527503967, -0.05068470910191536, -0.055046625435352325, 0.2934739887714386, 0.16474582254886627, 0.0926714539527893, 0.03873232752084732, -0.07182586193084717, 0.027858681976795197, -0.2422589808702469, 0.10838820040225983, 0.06729339063167572, 0.058650773018598557, -0.01549677923321724, 0.09285843372344971, -0.15663613379001617, -0.0011384040117263794, 0.0904613807797432, -0.20577123761177063, 0.08202378451824188, 0.033866606652736664, -0.09251102805137634, -0.10887838900089264, -0.030832523480057716, 0.2640995979309082, 0.17327246069908142, -0.0788498967885971, -0.09693801403045654, 0.2884085178375244, -0.11943449825048447, 0.019810441881418228, 0.027341453358530998, -0.0360863022506237, -0.1831129938364029, -0.24642623960971832, 0.036450982093811035, 0.40173566341400146, 0.19240635633468628, -0.1668640524148941, 0.007551795803010464, -0.0881609246134758, 0.014332843944430351, 0.09830185025930405, 0.026386510580778122, -0.12266674637794495, 0.046760816127061844, -0.06790293753147125, 0.0287623330950737, 0.13461212813854218, 0.03312504291534424, -0.09418302774429321, 0.1674150824546814, -0.01478639431297779, 0.0349758081138134, 0.0668809711933136, -0.04157734289765358, -0.10667961835861206, 0.010597496293485165, -0.16863691806793213, -0.07153232395648956, 0.12340186536312103, -0.055293820798397064, 0.09843569248914719, 0.1150568425655365, -0.12001881748437881, 0.16450095176696777, 0.007225910201668739, -0.05006764829158783, 0.05627267807722092, 0.09710194915533066, -0.10573727637529373, -0.0795331597328186, 0.17329935729503632, -0.2040410190820694, 0.22112788259983063, 0.16884471476078033, 0.021012643352150917, 0.17219458520412445, 0.10721556842327118, 0.08707335591316223, 0.006806103512644768, 0.033335618674755096, -0.18674591183662415, -0.04899465665221214, -0.00428506825119257, -0.023928804323077202, 0.15810443460941315, 0.09261174499988556]
13	10135005	[-0.1449870616197586, 0.03973248228430748, 0.010886702686548233, -0.08012382686138153, 0.00972383376210928, -0.03701459616422653, -0.0361628532409668, -0.06455791741609573, 0.17372924089431763, -0.08781544864177704, 0.19302217662334442, 0.007879713550209999, -0.2505243420600891, -0.0794113278388977, -0.050104595720767975, 0.11926952004432678, -0.06081388145685196, -0.10655561834573746, -0.12425965815782547, -0.08128746598958969, -0.03143036738038063, -0.0007218911778181791, 0.056991204619407654, -0.0021584578789770603, -0.13140816986560822, -0.3495926856994629, -0.0698089674115181, -0.07678057998418808, 0.004664457403123379, -0.058172475546598434, 0.002823709510266781, -0.012341665104031563, -0.20751626789569855, -0.06365635991096497, -0.00416223518550396, 0.1007099375128746, -0.031571414321660995, 0.019153662025928497, 0.21827229857444763, 0.08828964829444885, -0.1568015068769455, -0.05276691913604736, -0.012914586812257767, 0.29768499732017517, 0.14738503098487854, 0.09640545397996902, 0.03405964374542236, -0.08081791549921036, 0.031150054186582565, -0.2594263255596161, 0.10286083072423935, 0.057593587785959244, 0.04889531806111336, -0.009734008461236954, 0.08223992586135864, -0.13739894330501556, 0.02942030318081379, 0.09301852434873581, -0.21563725173473358, 0.08870059996843338, 0.05302249640226364, -0.0999695360660553, -0.1373148262500763, -0.01998480223119259, 0.2969335615634918, 0.1630113422870636, -0.08893019706010818, -0.10922449082136154, 0.31675055623054504, -0.11985094845294952, 0.028143927454948425, 0.03880436718463898, -0.017897723242640495, -0.16842997074127197, -0.25647783279418945, 0.07226033508777618, 0.3937399387359619, 0.18204940855503082, -0.15926027297973633, 0.04671785607933998, -0.11098574846982956, 0.016654912382364273, 0.11321728676557541, 0.011764385737478733, -0.10915140807628632, 0.04536543786525726, -0.06993960589170456, 0.02110426314175129, 0.16553956270217896, 0.03354080766439438, -0.0775759220123291, 0.1612958312034607, -0.0014405753463506699, 0.03380734473466873, 0.08936680108308792, -0.0031144293025135994, -0.12295645475387573, -0.009346717968583107, -0.1833145022392273, -0.05217534303665161, 0.15612269937992096, -0.0776129812002182, 0.10077200084924698, 0.10884753614664078, -0.1291966587305069, 0.14133071899414062, -0.0031903726048767567, -0.06998348981142044, 0.07801729440689087, 0.09623224288225174, -0.08591989427804947, -0.09396160393953323, 0.146886944770813, -0.23464559018611908, 0.22942093014717102, 0.1566128134727478, 0.047154586762189865, 0.1488969624042511, 0.12807179987430573, 0.08417651802301407, 0.02808237075805664, 0.03256911039352417, -0.18595746159553528, -0.07504294812679291, 0.0008324095979332924, -0.01566866785287857, 0.14415474236011505, 0.09211476892232895]
14	10135005	[-0.13202881813049316, 0.06432034075260162, 0.03719593584537506, -0.07629955559968948, -0.02280968427658081, -0.041259266436100006, -0.03799096494913101, -0.050790391862392426, 0.17555475234985352, -0.10512228310108185, 0.2023962289094925, 0.03333696722984314, -0.2322380244731903, -0.05351027473807335, -0.04193393886089325, 0.11692343652248383, -0.08247371762990952, -0.0892118364572525, -0.0972253680229187, -0.07521580159664154, -0.015529634431004524, 0.03296922147274017, 0.06213878095149994, -0.004856889136135578, -0.12777596712112427, -0.3210147023200989, -0.07136379182338715, -0.07267625629901886, 0.051567330956459045, -0.0663178563117981, 0.020273886620998383, -0.041148148477077484, -0.1708528995513916, -0.043407127261161804, 0.00906179565936327, 0.11081238090991974, -0.09405812621116638, -0.01820492371916771, 0.22047409415245056, 0.08700748533010483, -0.1328677237033844, -0.04617379605770111, -0.0636100023984909, 0.2970612645149231, 0.13162213563919067, 0.06236530840396881, 0.05803768336772919, -0.11548694968223572, 0.006239605136215687, -0.26413312554359436, 0.12013834714889526, 0.07130656391382217, 0.04727279394865036, 0.007246983237564564, 0.09952618926763535, -0.16466939449310303, 0.016675854101777077, 0.11561453342437744, -0.21782761812210083, 0.0991196483373642, 0.06275352835655212, -0.054647237062454224, -0.10745716094970703, -0.04340144619345665, 0.28168052434921265, 0.17250704765319824, -0.116383396089077, -0.11731311678886414, 0.28155097365379333, -0.13212314248085022, 0.012293467298150063, 0.05110287666320801, -0.016053276136517525, -0.17340420186519623, -0.23388348519802094, 0.055304717272520065, 0.37468937039375305, 0.20444470643997192, -0.1581258922815323, 0.0007851198315620422, -0.10994172096252441, 0.02263570763170719, 0.09879409521818161, 0.01868324540555477, -0.12483568489551544, 0.023817846551537514, -0.059152089059352875, 0.018689816817641258, 0.12464108318090439, 0.0240500308573246, -0.10006554424762726, 0.15784358978271484, 0.007038990966975689, 0.03208290785551071, 0.0788777768611908, -0.029715223237872124, -0.12808746099472046, -0.015390994027256966, -0.15447521209716797, -0.06257602572441101, 0.11239630728960037, -0.10684487968683243, 0.08888877928256989, 0.12680301070213318, -0.11439701914787292, 0.17368841171264648, -0.006724548526108265, -0.0699835792183876, 0.0699097141623497, 0.1016947403550148, -0.12906838953495026, -0.07404758036136627, 0.17644184827804565, -0.23660938441753387, 0.2513408660888672, 0.1664980947971344, 0.05355548486113548, 0.16012418270111084, 0.14255081117153168, 0.09376285970211029, 0.006674356758594513, 0.02667965367436409, -0.16770340502262115, -0.049745529890060425, -0.03337746858596802, -0.023326022550463676, 0.14193494617938995, 0.07613512128591537]
15	10135005	[-0.13562990725040436, 0.08115636557340622, 0.01572480797767639, -0.0645589679479599, -0.016322769224643707, -0.027496060356497765, -0.04379019886255264, -0.08109543472528458, 0.21280917525291443, -0.1023070216178894, 0.19880305230617523, 0.03432692587375641, -0.2184610515832901, -0.0713253766298294, -0.041704822331666946, 0.13028113543987274, -0.09415335953235626, -0.12005593627691269, -0.09292800724506378, -0.07038150727748871, -0.03244239091873169, 0.00393526628613472, 0.0412270613014698, -0.006749057676643133, -0.13348618149757385, -0.3411213159561157, -0.07355021685361862, -0.08819053322076797, 0.02263239026069641, -0.059549298137426376, 0.013357135467231274, -0.019206954166293144, -0.19945989549160004, -0.05869147181510925, -0.00970685575157404, 0.09656879305839539, -0.059342581778764725, 0.013951889239251614, 0.20073004066944122, 0.0767909437417984, -0.13925060629844666, -0.07902883738279343, -0.047364041209220886, 0.2972947955131531, 0.14897248148918152, 0.07952238619327545, 0.052859559655189514, -0.08362257480621338, 0.005108668468892574, -0.24804836511611938, 0.1008710265159607, 0.06865896284580231, 0.06310639530420303, -0.007398515939712524, 0.07296857237815857, -0.14551369845867157, 0.009056825190782547, 0.10205311328172684, -0.21710674464702606, 0.09371925890445709, 0.07353714108467102, -0.07129734754562378, -0.1317576766014099, -0.020097587257623672, 0.3020000457763672, 0.17475992441177368, -0.08755695074796677, -0.10376710444688797, 0.2963342070579529, -0.13659225404262543, 0.01134144701063633, 0.007878906093537807, -0.02940947189927101, -0.19945158064365387, -0.25198307633399963, 0.04821721464395523, 0.3841082751750946, 0.19705311954021454, -0.15185031294822693, 0.030624084174633026, -0.08671995252370834, 0.02027217112481594, 0.10231582075357437, 0.017936212942004204, -0.11966988444328308, 0.04464064538478851, -0.05834227055311203, 0.028719976544380188, 0.15953873097896576, 0.027811065316200256, -0.07362078875303268, 0.15975242853164673, -0.023460183292627335, 0.008687151595950127, 0.06475695967674255, -0.041841499507427216, -0.08190041035413742, 0.003953315317630768, -0.1607363075017929, -0.05414625257253647, 0.11910969018936157, -0.07655376940965652, 0.09004628658294678, 0.11612430959939957, -0.125614196062088, 0.14272825419902802, -0.001109470147639513, -0.05276968330144882, 0.06296931952238083, 0.09021160751581192, -0.11671636253595352, -0.1014452576637268, 0.19087977707386017, -0.2037726193666458, 0.2326451539993286, 0.16800977289676666, 0.03194272518157959, 0.16059714555740356, 0.1183784008026123, 0.09776892513036728, 0.02447926066815853, 0.025158120319247246, -0.1883683204650879, -0.04711117595434189, -0.009969429112970829, -0.04197251796722412, 0.14169909060001373, 0.08543118089437485]
16	10135005	[-0.12025865912437439, 0.05556812137365341, 0.029637813568115234, -0.08764984458684921, -0.007783222012221813, -0.021674921736121178, -0.046772152185440063, -0.060220178216695786, 0.17612552642822266, -0.09824580699205399, 0.20188073813915253, 0.044216133654117584, -0.2348785102367401, -0.063676618039608, -0.046013955026865005, 0.10957977920770645, -0.07739712297916412, -0.0948917418718338, -0.11140740662813187, -0.07954529672861099, -0.031981345266103745, 0.023937826976180077, 0.052775949239730835, -0.023072920739650726, -0.13768240809440613, -0.32937267422676086, -0.06602788716554642, -0.07086875289678574, 0.02003340609371662, -0.07026097923517227, 0.023274939507246017, -0.01809709705412388, -0.1868959665298462, -0.03742404282093048, 0.0025402242317795753, 0.0982106551527977, -0.04523342847824097, 0.022928474470973015, 0.20636793971061707, 0.06493500620126724, -0.13489463925361633, -0.05383654683828354, -0.019755583256483078, 0.284023642539978, 0.14454178512096405, 0.0926981270313263, 0.05948193371295929, -0.09303177148103714, 0.020528238266706467, -0.25344446301460266, 0.12611190974712372, 0.05051332712173462, 0.04806605353951454, -0.009144499897956848, 0.09595285356044769, -0.16075098514556885, -0.0037990231066942215, 0.12175401300191879, -0.18477308750152588, 0.11578196287155151, 0.05839185044169426, -0.06334956735372543, -0.13170962035655975, -0.02735496126115322, 0.2916727066040039, 0.14750899374485016, -0.10342162847518921, -0.10452146828174591, 0.311413049697876, -0.12005260586738586, 0.012529616244137287, 0.032869238406419754, -0.02132195606827736, -0.17392726242542267, -0.22769905626773834, 0.06181863695383072, 0.3804892301559448, 0.1921379715204239, -0.1605362743139267, 0.03312475234270096, -0.0959295853972435, 0.017788928002119064, 0.09312286972999573, 0.006717860233038664, -0.12248491495847702, 0.044481031596660614, -0.05625376105308533, 0.036017194390296936, 0.1704961657524109, 0.040282487869262695, -0.06671865284442902, 0.1742127388715744, -0.004872869700193405, 0.02551950514316559, 0.06905027478933334, -0.030992034822702408, -0.10677595436573029, -0.007050016894936562, -0.17654967308044434, -0.06280249357223511, 0.14127607643604279, -0.09008009731769562, 0.09532181173563004, 0.12978772819042206, -0.1309226006269455, 0.16256080567836761, -0.012936839833855629, -0.05150281637907028, 0.08488145470619202, 0.1103304922580719, -0.0925113633275032, -0.08838804066181183, 0.18201449513435364, -0.21928471326828003, 0.22931377589702606, 0.16002154350280762, 0.05582691356539726, 0.15081287920475006, 0.1282568722963333, 0.09997621178627014, 0.041443657130002975, 0.02704223245382309, -0.19492574036121368, -0.057793304324150085, -0.014782059006392956, -0.043576568365097046, 0.14240989089012146, 0.09692832082509995]
17	10135005	[-0.16571971774101257, 0.0670267790555954, 0.019226817414164543, -0.06366434693336487, -0.012263189069926739, -0.03064945712685585, -0.025564469397068024, -0.0607418492436409, 0.20167839527130127, -0.09035993367433548, 0.2114761769771576, 0.029113104566931725, -0.21458719670772552, -0.07444558292627335, -0.04629459232091904, 0.14043128490447998, -0.07939614355564117, -0.09596946090459824, -0.09894652664661407, -0.05965453386306763, -0.03554229438304901, 0.013144303113222122, 0.06181668862700462, 0.023482896387577057, -0.11117688566446304, -0.3456460237503052, -0.0627526268362999, -0.05362382531166077, 0.04540634900331497, -0.08104683458805084, 0.0038045430555939674, -0.007865539751946926, -0.19718866050243378, -0.04787316173315048, -0.01866145245730877, 0.12844246625900269, -0.06315197795629501, 0.010706412605941296, 0.22488442063331604, 0.09719756245613098, -0.1579221934080124, -0.05767443776130676, -0.04498298466205597, 0.31758928298950195, 0.15718315541744232, 0.06399180740118027, 0.013286248780786991, -0.06535989046096802, 0.01065157912671566, -0.2687690556049347, 0.09316039830446243, 0.06142563745379448, 0.059800200164318085, -0.024124616757035255, 0.07479004561901093, -0.16749678552150726, 0.010465485975146294, 0.11511057615280151, -0.22195078432559967, 0.09011271595954895, 0.021953463554382324, -0.10282371193170547, -0.11265484988689423, -0.017985323444008827, 0.28410112857818604, 0.1885576993227005, -0.09979420155286789, -0.0965796560049057, 0.27566367387771606, -0.12455981969833374, 0.03925061970949173, 0.031986936926841736, -0.017343241721391678, -0.18938836455345154, -0.27537643909454346, 0.05361492931842804, 0.38149866461753845, 0.18092036247253418, -0.1744426190853119, 0.029703257605433464, -0.0714995414018631, 0.01113581471145153, 0.10675444453954697, 0.04817908629775047, -0.13086900115013123, 0.030059801414608955, -0.08679504692554474, 0.009188132360577583, 0.11743476241827011, 0.05328918248414993, -0.08631841838359833, 0.16779807209968567, -0.01714569889008999, 0.04006703570485115, 0.07327945530414581, -0.014963817782700062, -0.11371952295303345, -0.015481587499380112, -0.167166605591774, -0.07103037089109421, 0.11609930545091629, -0.09716354310512543, 0.08580897003412247, 0.11950948089361191, -0.13731324672698975, 0.15382961928844452, 0.013727850280702114, -0.04935215413570404, 0.07702268660068512, 0.09903644025325775, -0.09760019183158875, -0.078300841152668, 0.16525781154632568, -0.2248968780040741, 0.24205440282821655, 0.17150133848190308, 0.01791856437921524, 0.1728857308626175, 0.14257843792438507, 0.08814358711242676, 0.013602805323898792, 0.042941298335790634, -0.16090574860572815, -0.03372349217534065, -0.023250140249729156, -0.056010592728853226, 0.15523205697536469, 0.09127137809991837]
18	10135005	[-0.15727068483829498, 0.07409590482711792, 0.017298631370067596, -0.06557805836200714, -0.01845131255686283, -0.03831029310822487, -0.034206364303827286, -0.06940314173698425, 0.20702683925628662, -0.09711053222417831, 0.21230384707450867, 0.03466486185789108, -0.21544434130191803, -0.07622911781072617, -0.03948067128658295, 0.13921937346458435, -0.08673381060361862, -0.09573925286531448, -0.09619521349668503, -0.06138424575328827, -0.03296155110001564, 0.019758597016334534, 0.06856248527765274, 0.02672821655869484, -0.11619354784488678, -0.3596990704536438, -0.06734863668680191, -0.07013523578643799, 0.049761638045310974, -0.073569156229496, 0.008110327646136284, -0.013439895585179329, -0.19227632880210876, -0.045023638755083084, -0.012187417596578598, 0.11734912544488907, -0.07161762565374374, 0.01063847541809082, 0.2262684851884842, 0.09751815348863602, -0.16466259956359863, -0.05931887403130531, -0.046077437698841095, 0.31124329566955566, 0.15631741285324097, 0.06638597697019577, 0.028042038902640343, -0.07052457332611084, 0.015698935836553574, -0.2614057958126068, 0.08998052775859833, 0.05791138857603073, 0.05412829667329788, -0.02149367332458496, 0.09460241347551346, -0.1667620986700058, 0.013180768117308617, 0.10149328410625458, -0.23013073205947876, 0.08640268445014954, 0.030318234115839005, -0.099953792989254, -0.11655347049236298, -0.014868020080029964, 0.2817520499229431, 0.18350273370742798, -0.09640580415725708, -0.09523627907037735, 0.2786906063556671, -0.14201831817626953, 0.03426548093557358, 0.04099093750119209, -0.011657948605716228, -0.1903310865163803, -0.27727824449539185, 0.042257457971572876, 0.38404324650764465, 0.1958644837141037, -0.17046093940734863, 0.02472703903913498, -0.06124992296099663, 0.014686215668916702, 0.11730287969112396, 0.04463857412338257, -0.13038593530654907, 0.03578522428870201, -0.08437406271696091, 0.009354613721370697, 0.11701883375644684, 0.049303360283374786, -0.08489106595516205, 0.17229339480400085, -0.012477263808250427, 0.046022966504096985, 0.07810784876346588, -0.015912288799881935, -0.11653954535722733, -0.024007584899663925, -0.16776996850967407, -0.06486275047063828, 0.11229519546031952, -0.08877001702785492, 0.08514822274446487, 0.10890273004770279, -0.13159231841564178, 0.1532355546951294, 0.011711851693689823, -0.05982120335102081, 0.06068809702992439, 0.10635756701231003, -0.10523670166730881, -0.07805250585079193, 0.16200995445251465, -0.22791048884391785, 0.2447693645954132, 0.17182156443595886, 0.015380456112325191, 0.17536334693431854, 0.1336764097213745, 0.07793568074703217, 0.0014228904619812965, 0.027660520747303963, -0.15652503073215485, -0.04801331087946892, -0.02559576742351055, -0.054249174892902374, 0.1567515730857849, 0.07888491451740265]
19	10135005	[-0.1563529223203659, 0.06377275288105011, 0.016753509640693665, -0.05925134941935539, -0.0009139304747804999, -0.0480182059109211, -0.018153196200728416, -0.07607732713222504, 0.209697425365448, -0.08741117268800735, 0.2188035398721695, 0.024289673194289207, -0.22650660574436188, -0.08348420262336731, -0.03150510415434837, 0.12568508088588715, -0.09101372957229614, -0.11148913204669952, -0.10523580014705658, -0.060170117765665054, -0.04360103979706764, -0.014239028096199036, 0.059593260288238525, 0.014937625266611576, -0.14163419604301453, -0.3544790744781494, -0.07018756866455078, -0.0823906809091568, 0.01949644647538662, -0.06568467617034912, 0.024733738973736763, -0.0014907651348039508, -0.20661938190460205, -0.06417538225650787, -0.025291532278060913, 0.10341612994670868, -0.03301900625228882, 0.024962902069091797, 0.21946892142295837, 0.07799999415874481, -0.16755475103855133, -0.06353937089443207, -0.03778713941574097, 0.3038819134235382, 0.15519291162490845, 0.07968208938837051, 0.03143240138888359, -0.058900654315948486, 0.009344001300632954, -0.25680264830589294, 0.0912446603178978, 0.05456256866455078, 0.05821574106812477, -0.03258350491523743, 0.069011390209198, -0.15057532489299774, 0.004804817959666252, 0.09390963613986969, -0.2159830778837204, 0.08459397405385971, 0.05281074345111847, -0.08508453518152237, -0.12238895893096924, -0.004416138865053654, 0.29323020577430725, 0.17546047270298004, -0.08549069613218307, -0.09025537967681885, 0.30065491795539856, -0.1344413459300995, 0.028365299105644226, 0.024589799344539642, -0.027878284454345703, -0.1912362426519394, -0.2710878849029541, 0.060740191489458084, 0.3871256113052368, 0.1770956665277481, -0.16361330449581146, 0.033667635172605515, -0.0914313867688179, 0.026200667023658752, 0.10086870193481445, 0.021231759339571, -0.12236729264259338, 0.04351728409528732, -0.08513102680444717, 0.015859579667448997, 0.1514715850353241, 0.05018988624215126, -0.07898083329200745, 0.17066097259521484, -0.016156449913978577, 0.02217194065451622, 0.07926080375909805, -0.03277503326535225, -0.09605758637189865, -0.007900068536400795, -0.1816035807132721, -0.056101132184267044, 0.1386396735906601, -0.06794348359107971, 0.09028429538011551, 0.11769294738769531, -0.1330285668373108, 0.13398440182209015, 0.007332414388656616, -0.05537935346364975, 0.0775495246052742, 0.11789315938949585, -0.10154544562101364, -0.10674908012151718, 0.16988301277160645, -0.2070600539445877, 0.23149006068706512, 0.1660018265247345, 0.025059182196855545, 0.15328949689865112, 0.12930579483509064, 0.08571568876504898, 0.01835150271654129, 0.049248117953538895, -0.17298029363155365, -0.0465400367975235, -0.005688134580850601, -0.04962917044758797, 0.15691857039928436, 0.08774170279502869]
